ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,order_freq,Time_taken (min)
0xb5cc,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,Windy,Low,2.0,17
0x38e8,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,Sunny,Medium,2.0,15
0x9f2d,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,Fog,Low,2.0,22
0x7e4a,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,Cloudy,Medium,1.0,15
0x3f37,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,Stormy,Jam,2.0,31
0x51e3,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,Sandstorms,High,2.0,33
0x4ac,PUNERES15DEL01,-18.636215,-73.751081,18.706215,73.821081,Clear,Medium,3.0,44
0x3f7e,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,Cloudy,Medium,1.0,32
0x62c5,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,Stormy,Low,2.0,17
0x3c81,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,Cloudy,Jam,2.0,46
0x8be8,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,Sunny,Medium,1.0,21
0x4bb8,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,Cloudy,Medium,4.0,47
0x9deb,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,Sandstorms,Low,1.0,22
0x3788,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,Sunny,Medium,1.0,15
0xbddd,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,Stormy,Jam,2.0,32
0x9b82,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,Fog,Low,1.0,22
0x10ea,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,Stormy,Medium,1.0,23
0x8b24,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Windy,Jam,1.0,31
0x89e3,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,Fog,Medium,2.0,34
0x5494,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,Stormy,Jam,2.0,21
0x4065,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,Stormy,Medium,1.0,33
0x71fa,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,Sunny,Medium,2.0,27
0x6a78,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,Sunny,Low,2.0,43
0xa5db,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,Fog,Medium,1.0,26
0x9433,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Sandstorms,Jam,1.0,23
0x4573,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Sunny,Medium,2.0,38
0xb8f8,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,Windy,High,1.0,32
0x9158,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,Sandstorms,Medium,1.0,10
0x1115,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,Cloudy,Jam,1.0,28
0x1331,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Sandstorms,Medium,2.0,22
0x73b,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,Sunny,Jam,2.0,29
0x804b,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,Cloudy,Low,2.0,27
0xa77,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,Cloudy,Medium,1.0,17
0x4663,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,Fog,Jam,1.0,39
0x1416,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,Cloudy,Low,1.0,15
0x3fd2,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,Windy,Medium,2.0,25
0x7d18,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,Windy,Medium,2.0,49
0x3729,PUNERES12DEL03,18.520016,73.830547,18.580016,73.890547,Windy,Medium,1.0,38
0x59e1,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,Sunny,Jam,2.0,23
0x40d9,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,Cloudy,Jam,2.0,49
0x8b4f,PUNERES09DEL03,18.536562,73.896485,18.566562,73.926485,Windy,Low,1.0,24
0x5e1d,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,Cloudy,High,3.0,34
0x8b00,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Sandstorms,Medium,2.0,29
0x261a,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,Fog,Jam,3.0,34
0xbccd,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,Stormy,Low,2.0,29
0xa35a,PUNERES05DEL01,18.543626,73.905101,18.553626,73.915101,Fog,High,2.0,30
0x68fc,PUNERES01DEL03,18.569156,73.774723,18.659156,73.864723,Cloudy,Medium,2.0,33
0x20d0,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,Cloudy,Low,2.0,28
0x2f4f,PUNERES05DEL01,18.543626,73.905101,18.613626,73.975101,Windy,Low,1.0,15
0x4144,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,Sandstorms,High,2.0,18
0xb1e6,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Sunny,Low,2.0,24
0x7a47,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,Sandstorms,Low,2.0,15
0x2322,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,Windy,Low,1.0,23
0x6e5b,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,Cloudy,Jam,1.0,33
0x902,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,Sandstorms,Low,1.0,17
0x134e,PUNERES12DEL02,18.520016,73.830547,18.570016,73.880547,Windy,Jam,2.0,26
0xa76,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Stormy,Jam,1.0,21
0x5b41,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,Cloudy,Medium,2.0,26
0x82ca,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,Cloudy,Medium,2.0,28
0xaa0a,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,Windy,Low,1.0,13
0x24b0,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,Sandstorms,Jam,1.0,20
0x9e38,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,Stormy,Jam,2.0,38
0xbd3,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,Sandstorms,Jam,2.0,34
0x1a13,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,Fog,Low,2.0,19
0xae1d,PUNERES12DEL03,18.520016,73.830547,18.580016,73.890547,Windy,Medium,2.0,28
0x134f,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,Stormy,Jam,2.0,30
0x4a5b,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,Stormy,Jam,1.0,24
0xa66e,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Sunny,Jam,2.0,32
0x4e96,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,Sandstorms,Low,2.0,23
0x427f,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,Stormy,Low,2.0,17
0xbc3f,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,Sandstorms,High,2.0,20
0x59b2,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,Fog,Low,2.0,15
0x98f6,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,Sunny,Medium,2.0,14
0x26a9,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Windy,Jam,4.0,47
0x13b4,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,Sandstorms,Low,2.0,22
0xb9ad,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,Sandstorms,Medium,2.0,26
0x5244,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,Sandstorms,Jam,2.0,26
0x93b4,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Cloudy,Jam,2.0,28
0xae75,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,Windy,Medium,2.0,26
0x9405,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,Sandstorms,Medium,2.0,33
0x21d2,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,Cloudy,Low,3.0,36
0x1f1c,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Stormy,Medium,2.0,37
0x24ba,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Sunny,Low,1.0,23
0x22e8,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,Sandstorms,Jam,1.0,21
0x600b,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Sunny,Medium,2.0,25
0x8799,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,Fog,Jam,2.0,54
0x1af8,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Windy,Jam,2.0,23
0xb149,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Cloudy,Jam,2.0,30
0x26cc,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,Sunny,Jam,2.0,14
0xacf2,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,Sunny,Low,1.0,17
0x3a07,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,Sunny,Low,2.0,10
0x3be7,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Sunny,Medium,1.0,19
0x5c91,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,Cloudy,Jam,2.0,29
0x593e,PUNERES02DEL01,18.55144,73.804855,18.62144,73.874855,Fog,Medium,2.0,37
0x7f54,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,Windy,Low,2.0,27
0x42c6,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Sunny,Low,1.0,23
0x5946,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Fog,Low,2.0,38
0x78e9,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,Windy,Medium,2.0,32
0x84f9,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,Sandstorms,Medium,1.0,15
0x5786,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Windy,Medium,2.0,23
0x4368,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,Sandstorms,Low,2.0,26
0xbb60,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,Windy,Medium,2.0,24
0x9e8c,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,Sunny,Medium,1.0,25
0x1c85,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Fog,Jam,2.0,44
0x7d7a,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,Windy,Jam,1.0,28
0x5c50,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,Stormy,Jam,1.0,16
0x4313,PUNERES03DEL01,18.554382,73.798206,18.594382,73.838206,Sandstorms,High,2.0,27
0x6cb0,PUNERES02DEL03,18.55144,73.804855,18.61144,73.864855,Sunny,Jam,2.0,16
0x579e,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,Fog,Medium,2.0,34
0xb7a9,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Windy,Medium,1.0,11
0x1766,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,Cloudy,Low,2.0,16
0xa006,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,Fog,Low,2.0,22
0xb15e,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,Sandstorms,Jam,2.0,24
0x43ea,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,Sandstorms,Jam,1.0,24
0x6db4,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,Sandstorms,Medium,2.0,20
0x1271,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Sandstorms,Jam,2.0,29
0x19f2,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,Sandstorms,Low,1.0,18
0xe9f,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,Windy,Jam,2.0,31
0xbbd8,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,Fog,High,2.0,29
0x4636,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Windy,High,1.0,12
0x41cd,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,Sandstorms,Jam,2.0,35
0x2144,PUNERES11DEL02,18.533811,73.899315,18.553811,73.919315,Cloudy,Low,1.0,17
0x1511,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,Fog,Jam,2.0,33
0xbc00,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,Cloudy,Low,2.0,10
0x2654,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,Fog,Jam,2.0,35
0x9c9d,PUNERES12DEL02,18.520016,73.830547,18.540016,73.850547,Sandstorms,Low,2.0,25
0x6ee8,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Cloudy,Medium,2.0,39
0xb92a,PUNERES12DEL01,18.520016,73.830547,18.530016,73.840547,Windy,Low,2.0,26
0x1ac9,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Sunny,Jam,2.0,28
0x24ff,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,Windy,Medium,2.0,20
0xb4ff,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,Windy,Medium,1.0,28
0x58c1,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,Fog,Low,1.0,15
0xacbb,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,Stormy,High,1.0,16
0x876,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Fog,Low,1.0,29
0x1be4,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,Cloudy,Jam,2.0,30
0x6743,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,Sandstorms,Jam,2.0,28
0x738b,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Windy,Jam,2.0,27
0x2392,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,Fog,Medium,2.0,36
0x76ef,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,Windy,Jam,2.0,29
0x10b9,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,Fog,Jam,3.0,48
0x835f,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,Fog,Jam,2.0,38
0x1ae6,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,Cloudy,Low,2.0,10
0x8b47,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,Sunny,Low,2.0,28
0x23c4,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,Fog,Low,3.0,37
0x5598,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,Sandstorms,Medium,2.0,22
0xb5bb,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,Sandstorms,Jam,2.0,46
0x8fdb,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,Sandstorms,Low,2.0,20
0xb06f,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Windy,Medium,2.0,30
0x15aa,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,Windy,Medium,1.0,29
0x6615,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,Stormy,Jam,1.0,15
0x8756,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Sandstorms,Medium,2.0,25
0x20bd,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Cloudy,Jam,1.0,48
0x40f7,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,Windy,Low,1.0,29
0xa036,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,Windy,Medium,1.0,29
0xa0fc,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,Sunny,Medium,1.0,11
0xb450,PUNERES16DEL03,18.536718,73.830327,18.596719,73.890327,Windy,Low,1.0,14
0xae30,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,Cloudy,Jam,2.0,35
0x7f22,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,Windy,Jam,2.0,44
0x7d8,PUNERES09DEL03,18.536562,73.896485,18.566562,73.926485,Sandstorms,Low,2.0,20
0x5caa,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Windy,Low,2.0,17
0x431d,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,Windy,Jam,2.0,30
0x2e61,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Cloudy,Jam,2.0,53
0x34f3,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,Cloudy,Low,2.0,15
0x8ebc,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Cloudy,Low,2.0,23
0x32bc,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,Cloudy,Low,1.0,15
0x8d7f,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,Stormy,Medium,1.0,22
0x87bc,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,Stormy,Low,2.0,17
0x3206,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,Fog,Low,2.0,27
0x770a,PUNERES17DEL01,18.530963,73.828972,18.640963,73.938972,Sandstorms,Medium,2.0,24
0x9635,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,Windy,Low,2.0,24
0x7e7,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Sunny,Jam,2.0,28
0x6e95,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,Fog,Low,2.0,12
0xa332,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,Sunny,Low,2.0,23
0x2053,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Stormy,Low,1.0,24
0x771a,PUNERES15DEL02,18.636215,73.751081,18.686215,73.801081,Sandstorms,Low,1.0,18
0x9326,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,Sunny,Jam,2.0,33
0xba69,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,Sandstorms,Jam,2.0,31
0x89c7,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,Stormy,High,2.0,27
0x7873,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,Fog,Low,1.0,13
0x3b37,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,Cloudy,Low,1.0,10
0x8656,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,Sandstorms,Jam,2.0,32
0x4237,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,Sandstorms,Medium,2.0,28
0x8c0,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,Windy,Low,2.0,19
0x7bcd,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,Cloudy,Low,2.0,14
0x65bc,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,Sunny,Medium,2.0,23
0xc4d,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,Sunny,Medium,1.0,17
0x1206,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,Stormy,Low,2.0,29
0xb27d,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,Sunny,Medium,3.0,36
0x6ae0,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,Stormy,Jam,1.0,13
0x58a2,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,Sandstorms,Jam,3.0,38
0x9cbd,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,Stormy,Jam,2.0,47
0x6b25,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,Stormy,Low,2.0,18
0x2ca4,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,Cloudy,High,2.0,23
0x7aa8,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,Stormy,Jam,1.0,32
0x400a,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,Stormy,Low,2.0,22
0xa24b,PUNERES17DEL03,18.530963,73.828972,18.560963,73.858972,Fog,Medium,1.0,19
0x48b4,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,Sunny,Low,1.0,19
0x7e7c,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,Sunny,Jam,2.0,19
0x9de1,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Sunny,Jam,1.0,24
0x6ec9,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Fog,Medium,2.0,43
0x23f2,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,Sandstorms,Medium,1.0,30
0xa7a9,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Stormy,Jam,2.0,15
0x9ab4,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,Sandstorms,Low,1.0,18
0x6523,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,Fog,Low,2.0,19
0x6749,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,Cloudy,Medium,2.0,39
0x64be,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,Cloudy,Low,1.0,23
0xbbe9,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,Cloudy,Low,2.0,14
0x8f6a,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,Sandstorms,Low,1.0,19
0x33f0,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,Sunny,High,1.0,22
0xb654,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,Cloudy,Low,1.0,14
0x65f,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,Clear,Medium,1.0,20
0xa58a,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,Windy,Jam,2.0,38
0x387e,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Fog,Jam,3.0,38
0xac76,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,Windy,Low,2.0,26
0x7535,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,Sunny,Medium,1.0,16
0x3127,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,Cloudy,High,2.0,32
0x3d95,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,Windy,Low,2.0,29
0x531c,PUNERES19DEL03,18.563934,73.915367,18.593934,73.945367,Windy,Jam,2.0,40
0xaf47,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,Windy,High,1.0,28
0xafb4,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,Windy,Jam,1.0,16
0x59ee,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,Fog,Medium,2.0,28
0x58d5,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,Stormy,High,2.0,33
0xbe4f,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,Fog,Medium,2.0,14
0x3d1b,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Windy,Jam,2.0,29
0xa116,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Cloudy,Jam,1.0,28
0xa45c,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Fog,Jam,2.0,41
0x2989,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,Windy,Jam,3.0,40
0x5623,PUNERES05DEL01,18.543626,73.905101,18.613626,73.975101,Sandstorms,Medium,1.0,31
0xa1b1,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,Sandstorms,Low,1.0,25
0x3880,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Cloudy,Jam,2.0,21
0x3f32,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,Windy,Low,2.0,10
0x9413,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,Fog,Jam,4.0,44
0x4840,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,Windy,Jam,1.0,33
0xbb94,PUNERES12DEL02,18.520016,73.830547,18.570016,73.880547,Sunny,Jam,1.0,52
0x889d,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,Fog,Low,1.0,10
0x1051,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,Sunny,Low,2.0,19
0x5d6,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,Windy,High,1.0,21
0xa97e,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,Stormy,Jam,2.0,25
0x22cc,PUNERES09DEL02,18.536562,73.896485,18.666562,74.026485,Sunny,Jam,2.0,18
0x8ab2,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,Stormy,High,1.0,28
0x4662,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,Fog,Low,2.0,25
0x1b9e,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,Fog,Low,2.0,21
0xa40d,PUNERES01DEL03,18.569156,73.774723,18.659156,73.864723,Stormy,Low,2.0,11
0x6c68,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,Windy,Medium,1.0,31
0x84ef,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,Windy,Medium,2.0,39
0x402d,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Stormy,Jam,2.0,33
0x8daa,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,Fog,Jam,1.0,34
0x1579,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Sandstorms,Low,2.0,18
0x2c80,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,Sunny,Medium,2.0,22
0xbd65,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Sandstorms,Jam,2.0,22
0x4f98,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,Sunny,Jam,1.0,16
0x48a6,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,Sandstorms,Medium,2.0,28
0x92a,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,Windy,Jam,2.0,31
0x3bd2,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,Sunny,Jam,1.0,11
0x36b0,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Sandstorms,Low,2.0,30
0x4f17,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,Sandstorms,Low,1.0,24
0xa030,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,Fog,Low,1.0,13
0x2524,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Cloudy,Medium,1.0,42
0x39f6,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,Stormy,Low,2.0,20
0x55e,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,Cloudy,Jam,1.0,27
0x60fd,PUNERES12DEL01,18.520016,73.830547,18.560016,73.870547,Sandstorms,High,1.0,12
0x4178,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,Fog,High,1.0,35
0xb909,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Stormy,Low,2.0,21
0x1964,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Windy,Medium,1.0,32
0x3081,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,Cloudy,Jam,2.0,43
0x76b3,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,Cloudy,Jam,1.0,51
0x1886,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,Sandstorms,Low,2.0,20
0x7acf,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Windy,Jam,2.0,22
0x4e3f,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Cloudy,Jam,2.0,46
